dive_id,dive_name,cruise_name,time,lat,pitch,lon,roll,altitude,heading,oxygen,temp,depth,psu,medium,Morphotype,count,Kingdom,Phylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Subspecies,sp/spp
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:12:09 UTC,33.676316,-0.6,-52.992728,-0.2,5.6,41,8.07401,3.28878,2482.8248,34.96319,bedrock,PH10,7,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:12:35 UTC,33.676366,-0.2,-52.99258,-0.4,4.4,44.3,8.04689,3.28783,2481.3383,34.96382,bedrock,PD03,2,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:12:53 UTC,33.676254,-0.4,-52.992651,-0.3,4,25.8,8.05223,3.288,2480.4198,34.96267,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:13:14 UTC,33.676368,-0.4,-52.992804,-0.4,-1,0,8.09548,3.28478,2479.501,34.96334,bedrock,CAO46,2,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:15:39 UTC,33.676445,-0.4,-52.992699,-0.3,2.5,21,8.04187,3.29228,2478.6591,34.96179,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:19:24 UTC,33.676359,0,-52.992756,-0.3,4.3,36.7,8.06045,3.29401,2477.2404,34.96351,bedrock,CAO46,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:19:24 UTC,33.676359,0,-52.992756,-0.3,4.3,36.7,8.06045,3.29401,2477.2404,34.96351,bedrock,PH24,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:19:24 UTC,33.676359,0,-52.992756,-0.3,4.3,36.7,8.06045,3.29401,2477.2404,34.96351,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:19:28 UTC,33.676464,-0.4,-52.992655,-0.4,4.4,40.7,8.06211,3.29245,2476.746,34.96356,bedrock,PD03,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:20:03 UTC,33.676367,-0.2,-52.992679,-0.3,3.1,358.3,8.06507,3.29373,2475.4993,34.96349,bedrock,PH32,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Euretidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:20:15 UTC,33.676331,-0.6,-52.99262,-0.2,2.4,342.3,8.04229,3.29573,2474.6798,34.96359,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:20:17 UTC,33.676331,-0.2,-52.99262,-0.2,2.2,336.3,8.0832,3.29384,2474.7002,34.9641,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:35:43 UTC,33.676402,-0.3,-52.992666,-0.4,3.3,6.5,8.06505,3.2964,2473.6234,34.96443,bedrock,PH10,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:36:01 UTC,33.676474,-0.4,-52.99259,-0.1,4.1,18.3,8.05277,3.32146,2472.4809,34.96193,bedrock,CAO46,2,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:36:16 UTC,33.676474,-0.4,-52.99259,-0.2,4.3,17,8.06312,3.29934,2471.659,34.96365,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:36:40 UTC,33.676171,-0.1,-52.992612,-0.3,4,44.7,8.06959,3.29918,2471.4058,34.96352,bedrock,PH24,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:36:45 UTC,33.676171,-0.3,-52.992612,-0.5,4.4,48.1,8.05488,3.29856,2471.1453,34.964,bedrock,CAO46,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:39:30 UTC,33.676137,0,-52.99264,-0.4,3,52.2,8.05349,3.31868,2466.0438,34.96217,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:39:33 UTC,33.676137,-0.3,-52.99264,-0.4,3.3,49,8.05033,3.31818,2465.7503,34.96038,bedrock,CAO46,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:40:00 UTC,33.676328,-0.2,-52.992503,-0.5,4.9,60.5,8.08439,3.3029,2463.5526,34.96402,bedrock,PH10,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:40:00 UTC,33.676328,-0.2,-52.992503,-0.5,4.9,60.5,8.08439,3.3029,2463.5526,34.96402,bedrock,PD08,3,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:40:27 UTC,33.676385,-0.2,-52.99241,-0.3,5.1,38.4,8.05902,3.30457,2462.5814,34.96482,bedrock,CAO46,3,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:41:01 UTC,33.676412,-0.3,-52.992446,-0.4,4.8,34,8.05718,3.30657,2461.709,34.96488,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:41:15 UTC,33.676532,-0.3,-52.992452,-0.5,4.1,32.9,8.03787,3.30801,2461.6626,34.96415,bedrock,PH39,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:41:15 UTC,33.676532,-0.3,-52.992452,-0.4,4.1,33.4,8.03787,3.30801,2461.6626,34.96415,bedrock,PH24,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:41:49 UTC,33.676263,-0.2,-52.992464,-0.4,4.2,25.5,8.03632,3.30551,2461.4022,34.96473,bedrock,CAO16,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Primnoidae,,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:43:13 UTC,33.676459,-0.2,-52.992334,-0.4,3.8,19,8.05474,3.30551,2461.249,34.9648,bedrock,PD08,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:43:43 UTC,33.676425,-0.3,-52.992358,-0.6,2.8,7.5,8.07622,3.31307,2460.7421,34.96416,bedrock,CAO46,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:43:50 UTC,33.676429,-0.1,-52.992352,-0.4,4,16.6,8.0582,3.30896,2460.2817,34.96408,bedrock,PH15,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Tretodictyidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:44:01 UTC,33.676466,-0.4,-52.992361,-0.5,4.9,22.5,8.03817,3.31229,2459.3603,34.96387,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:44:12 UTC,33.676441,-0.2,-52.992331,-0.5,4.8,28.2,8.09356,3.30929,2458.3323,34.96435,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:44:29 UTC,33.676266,-0.2,-52.992422,-0.4,5,26.5,8.03724,3.30896,2457.7132,34.96352,bedrock,CAO46,2,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:44:29 UTC,33.676266,-0.2,-52.992422,-0.4,5,26.5,8.03724,3.30896,2457.7132,34.96352,bedrock,PD08,2,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:44:48 UTC,33.676497,-0.2,-52.992235,-0.3,4.7,47.9,8.05905,3.3134,2457.1079,34.9648,bedrock,CAO04,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:44:54 UTC,33.676228,-0.1,-52.992461,-0.4,4.4,73,8.05004,3.31674,2456.9485,34.96452,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:45:09 UTC,33.676188,-0.3,-52.992368,-0.2,4.2,99.3,8.07689,3.31135,2456.5429,34.96442,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:45:20 UTC,33.676188,-0.4,-52.992368,-0.3,4.9,72.8,8.04226,3.31168,2456.6508,34.96437,bedrock,CAO17,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Primnoidae,,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:04 UTC,33.676353,-0.2,-52.992134,-0.4,3.8,70.8,8.06322,3.31518,2455.1648,34.96454,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:23 UTC,33.676361,-0.3,-52.992168,-0.5,4.1,86,8.06178,3.3139,2454.0918,34.96463,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:24 UTC,33.676361,-0.2,-52.992168,-0.4,4.1,85.2,8.0793,3.31374,2453.9917,34.96485,bedrock,PH39,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:26 UTC,33.676419,-0.3,-52.992049,-0.3,4,82.7,8.05447,3.31374,2453.9919,34.96485,bedrock,CAO11,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Chrysogorgiidae,,Chrysogorgia,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:26 UTC,33.676419,-0.3,-52.992049,-0.3,4,82.7,8.05447,3.31374,2453.9919,34.96485,bedrock,PD10,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:33 UTC,33.676419,-0.4,-52.992049,-0.4,4.1,69.1,8.08889,3.31324,2453.7858,34.96512,bedrock,PH24,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:42 UTC,33.676419,-0.2,-52.992049,-0.4,4.3,28.3,8.05835,3.31374,2453.6332,34.96467,bedrock,CAH04,1,Animalia,Cnidaria,Anthozoa,Hexacorallia,Anthiparia,,Schizopathidae,,Bathypathes,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:51 UTC,33.676189,-0.6,-52.992217,-0.4,4.2,6.6,8.06247,3.31468,2453.5336,34.96442,bedrock,CAO46,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:46:53 UTC,33.676189,-0.2,-52.992217,-1.1,4.3,6.6,8.07861,3.31513,2453.4805,34.96398,bedrock,PH53,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,Bolosominae,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:47:05 UTC,33.676189,-0.5,-52.992217,-0.3,4,43.3,8.05461,3.31452,2453.2741,34.96437,bedrock,PD08,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:48:01 UTC,33.676236,-0.1,-52.992218,-0.3,3.9,80.2,8.08886,3.31868,2452.3088,34.96498,bedrock,PH82,1,Animalia,Porifera,Hexactinellida,,,,,,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:48:26 UTC,33.676431,-0.1,-52.992158,-0.5,4.5,28.2,8.03347,3.32024,2450.9261,34.96434,bedrock,CAO46,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:48:56 UTC,33.676519,-0.6,-52.992128,-0.2,6.1,87.9,8.04516,3.32052,2446.7254,34.96425,bedrock,PH10,4,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:49:28 UTC,33.676441,-0.4,-52.992097,-0.3,6.7,61.5,8.03767,3.33252,2444.9321,34.96521,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:49:33 UTC,33.676465,-0.4,-52.992091,-0.6,6.9,57.1,8.05493,3.32396,2444.8325,34.96578,bedrock,PH24,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:49:35 UTC,33.676465,-0.4,-52.992091,-0.3,6.9,55.6,8.04149,3.33313,2444.7795,34.96534,bedrock,PH32,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Euretidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:49:35 UTC,33.676465,-0.4,-52.992091,-0.3,6.9,55.6,8.04385,3.3333,2444.7796,34.96552,bedrock,CAO46,2,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:49:38 UTC,33.676465,-0.3,-52.992091,-0.5,7,51,8.06539,3.33296,2444.7266,34.96484,bedrock,CAO02,3,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:49:44 UTC,33.676512,-0.3,-52.992055,-0.2,7.1,50.2,8.07144,3.33269,2444.681,34.96558,bedrock,CAH04,1,Animalia,Cnidaria,Anthozoa,Hexacorallia,Anthiparia,,Schizopathidae,,Bathypathes,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:50:54 UTC,33.676314,-0.4,-52.99195,-0.4,7.8,115.1,8.01484,3.33235,2444.1817,34.96539,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:51:10 UTC,33.676193,-0.4,-52.991928,-0.4,8,118.7,8.03345,3.32985,2443.3146,34.96562,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:52:01 UTC,33.676428,-0.3,-52.991977,-0.4,7.6,118.5,8.04079,3.33441,2441.0589,34.96503,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:52:49 UTC,33.676191,0,-52.992002,-0.8,11.5,90.5,8.04753,3.33841,2436.2422,34.96517,bedrock,PH24,4,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:52:57 UTC,33.676308,-0.1,-52.991934,-0.6,12.8,93.3,8.08944,3.3368,2435.2736,34.96626,bedrock,PH07,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:53:07 UTC,33.676318,-0.1,-52.99191,-0.2,-1,89.1,8.09131,3.3438,2434.1447,34.96482,bedrock,PH53,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,Bolosominae,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:53:15 UTC,33.676361,-0.4,-52.991871,-0.4,13.6,80,8.01957,3.3458,2433.2229,34.96637,bedrock,PH10,5,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:53:20 UTC,33.676339,-0.5,-52.9919,-0.5,13.8,84.8,8.04849,3.34985,2432.3545,34.96671,bedrock,CAO02,3,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:53:31 UTC,33.676355,-0.4,-52.991946,-0.5,14.3,99.2,8.04706,3.34957,2431.2256,34.96648,bedrock,CAO46,3,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:53:36 UTC,33.676355,-0.6,-52.991946,-0.5,14.4,103.2,8.04763,3.34974,2430.7647,34.96638,bedrock,CAO10,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Coralliidae,Anthomastinae,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:53:42 UTC,33.676355,-0.3,-52.991946,-0.2,14.8,100.4,8.03399,3.35052,2430.2904,34.96592,bedrock,CAH04,1,Animalia,Cnidaria,Anthozoa,Hexacorallia,Anthiparia,,Schizopathidae,,Bathypathes,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:53:59 UTC,33.676131,0,-52.992069,-0.4,15.4,86.5,8.09394,3.35257,2428.8009,34.96614,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:54:51 UTC,33.676397,-0.3,-52.991884,-0.2,-1,119.8,8.02463,3.35813,2423.3449,34.96648,bedrock,CAO02,2,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:55:06 UTC,33.676326,0.1,-52.991825,-0.5,-1,106.5,8.05681,3.36196,2422.2504,34.96632,bedrock,PH10,7,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:55:16 UTC,33.676281,0,-52.991889,-0.4,-1,99.3,8.04941,3.36268,2420.9153,34.96696,bedrock,CAH04,2,Animalia,Cnidaria,Anthozoa,Hexacorallia,Anthiparia,,Schizopathidae,,Bathypathes,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:55:52 UTC,33.676274,-0.6,-52.991868,-0.4,-1,141.5,8.05363,3.36335,2417.2595,34.9674,bedrock,PH24,30,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:55:54 UTC,33.676251,-0.4,-52.991924,-0.2,-1,141.6,8.04535,3.3649,2417.2329,34.96704,bedrock,PD08,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:56:00 UTC,33.676251,-0.2,-52.991924,-0.1,-1,134.1,8.04666,3.36412,2416.9802,34.9665,bedrock,PH39,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:56:09 UTC,33.676344,-0.5,-52.991843,-0.2,-1,118.9,8.05376,3.36268,2416.5402,34.96788,bedrock,CAO46,5,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:56:35 UTC,33.676266,0.1,-52.991945,-0.4,-1,90.3,8.05003,3.36507,2415.6275,34.96726,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:56:35 UTC,33.676266,0.1,-52.991945,-0.4,-1,90.3,8.05003,3.36507,2415.6275,34.96726,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:57:53 UTC,33.676367,-0.3,-52.991781,-0.5,-1,103.2,8.03147,3.36285,2414.8359,34.96709,bedrock,PH24,20,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:58:01 UTC,33.67635,-0.2,-52.991858,-0.4,-1,119.8,8.03789,3.3619,2414.2684,34.96709,bedrock,PH48,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Rossellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:58:08 UTC,33.676321,-0.1,-52.991861,-0.2,-1,117,8.06984,3.36468,2413.8078,34.96565,bedrock,PH10,15,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:58:25 UTC,33.676279,-0.1,-52.991809,-0.3,-1,96.1,8.03562,3.36485,2413.3276,34.96661,bedrock,PD08,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:58:44 UTC,33.676268,-0.3,-52.991862,-0.5,-1,103.9,8.09452,3.36651,2411.4591,34.96678,bedrock,CAO46,5,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:58:54 UTC,33.676268,-0.2,-52.991862,-0.2,-1,93.2,8.03509,3.36507,2410.9458,34.96727,bedrock,PH51,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 18:58:59 UTC,33.6762,-0.3,-52.991809,-0.3,-1,87.5,8.0709,3.36523,2410.8464,34.9677,bedrock,PH27,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Euretidae,Chonelasmatinae,Chonelasma,,,,sp.
